irn,year,falladm,pctmin,Avgtchpy,Tadmprtc,Ptaxrate,Agy,Percapy,Pctag,Pctres,Persex,Agehet,racehet,inchet,localxpa,math,agvalpera,resvalpera,cl2valpera_ch1,salestax,disadv,dum90,dum91,dum92,dum93,dum94,dum95,dum96,dum97,dum98,dum99,dum00,dum01,dum02,dum03,dum04,dum05,dum06,dum07,dum08,dum09,dum10,countynum
47225,2009,2.245,1,62.097555,16.38686131,29.20029913,6.747335477,40831.07701,6.869006262,95.38708769,16.525,0.508721553,0.035255257,0.310087607,8.251325598,94,20.34889108,262.2278579,-0.296081312,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
47274,2006,2.677,8.8,60.90298,20.8,31.31799804,6.652062821,43209.2421,3.613423588,87.98159714,15.395,0.618442975,0.046096329,0.443031967,5.01642523,94,6.578507658,153.5985645,0.927836695,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29
47274,2009,2.652,10.2,61.916803,19.35766423,33.51149756,5.878131243,39342.28796,3.79360045,88.3703343,14.941,0.620270245,0.0491418,0.341365431,5.834439667,94,7.473953775,166.6286704,-0.427622066,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
47415,2009,0.572,7.8,51.438322,15.05263158,29.90548068,0.739745327,24025.50591,25.07387234,87.5500237,3.079,0.670748587,0.070016353,0.826411616,3.076459296,94,29.46222409,73.41053455,-0.673576206,1.25,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32
47423,2005,0.615,1,53.09496,17.5,20.18759235,0.798740319,23666.37983,24.65981957,93.49739457,3.375,0.617762602,0.036487161,0.475659877,1.915771356,94,25.0293479,69.86910868,-0.75993968,0.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32
47423,2007,0.614,1,53.57828,16.2,19.99999653,0.855193629,24123.93875,26.15799118,94.06569206,3.545,0.609730269,0.041010935,0.406631808,2.006650542,94,27.90069108,72.43185345,-0.203271033,0.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32
47621,2008,0.845,1,49.154848,17.24489796,22.01899204,0.909511846,19143.58759,19.094429,91.61830989,4.751,0.641041808,0.002456444,0.249385556,1.634785212,94,15.47346817,58.77085733,-0.721510146,1.5,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
47621,2010,0.753,1,34.254,18.05882353,48.50602704,0.5835663,14811.32741,29.37431626,90.89469178,3.94,0.642206223,0,0.145821918,0.908675963,94,10.72861021,53.89304017,.,1.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
47688,2007,1.924,1,48.437459,16.3,23.49999559,3.302410131,16897.30931,24.06683281,78.96629176,19.544,0.772596286,0.012887291,0.463439093,3.638284272,94,47.18522662,107.6354098,0.315329233,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
47829,2010,1.034,1,39.379,14.95890411,42.06807226,0.924945,17709.07524,26.58296414,95.27958514,5.223,0.481761601,0,0,1.417622824,94,16.19682234,84.22408425,.,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42
48116,2010,1.558,11.5,38.701,19.92462312,99.19416234,2.75244953,26435.35853,2.14084474,84.82512871,10.412,0.627358399,0.00018656,0.32909861,3.371689345,94,1.314363178,144.9836066,.,0.75,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47
48124,2005,3.401,5,62.922096,19.1,26.58999959,8.923999608,40425.81929,0.196653662,87.35922703,22.075,0.577218786,0.057664295,0.497015584,4.922901446,94,0.416769633,184.7243181,-0.049321796,0.75,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47
48157,2007,1.955,5,55.700245,18.5,25.1505967,3.372495706,28034.04577,10.55705691,94.04252382,12.03,0.580392163,0.066113796,0.411414989,3.719217228,94,16.60052561,131.2773666,-0.074985962,0.75,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47
48207,2007,4.264,5.8,60.701027,21.5,25.30279464,11.31928696,40549.12039,2.845010533,89.27008862,27.915,0.577632898,0.066036894,0.468711264,5.089319719,94,6.410164236,194.7265004,6.741433596,1.25,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48
48207,2008,4.525,6.2,55.896472,20.85253456,25.37560027,10.96447235,39235.90032,2.697144657,85.67184409,27.945,0.574449877,0.066942439,0.431641967,4.690997543,94,5.819893074,179.0426321,-6.233182163,1.25,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48
48207,2010,3.264,8.1,43.627,19.07017544,66.19932431,4.95447891,25706.83812,4.966662514,84.92448566,19.273,0.568083835,0.000540593,0.357503371,2.643196078,94,4.186313248,165.5534683,.,1.25,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48
48215,1990,0.802,4.74,52.594906,14.09,43.48049597,2.9093955,69786.41161,0,96.12979948,4.169,0.59942274,0.056259267,1.06279017,8.097119522,94,0,120.3776185,-3.086551114,1,0.028379549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
48215,1992,0.845,7.5,56.659155,15.06,48.71649916,3.346167154,76326.80553,0,97.31360635,4.384,0.597234159,0.06334966,0.967283594,9.024633195,94,0,185.2479827,-0.090035175,1,0.027628538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
48348,2007,2.336,5,59.369053,21,34.81289863,5.816954253,36557.02774,0.892172916,84.22200104,15.912,0.560052484,0.031175653,0.43448758,4.925181826,94,1.498668442,139.9771069,-2.270185647,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
48462,2008,1.6,1,52.624348,15.84158416,21.9999891,1.898073901,21297.9567,20.45259215,96.32302374,8.912,0.586707919,0.016912357,0.275729302,2.438682638,94,23.53699805,87.31226765,0.314036966,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52
48470,2005,2.251,1,58.152912,23.5,22.10279805,3.825603754,28792.08064,12.95523593,85.74440111,13.287,0.554166731,0.059650911,0.414966124,3.216248711,94,21.98578236,123.5274103,2.972546627,0.5,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52
48496,2005,3.074,1,56.8512,20.7,28.61709834,7.275614675,44011.94529,10.71751961,91.79642656,16.531,0.591786831,0.050007858,0.466203182,5.553088224,94,22.6557002,171.3922133,-0.989305349,0.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52
48496,2008,3.274,1,58.031628,19.37278107,26.09689955,7.585298892,42585.32951,9.665980753,92.79398712,17.812,0.592927608,0.058805991,0.342059299,5.278381234,94,21.06870929,181.1921464,0.144447141,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52
48587,1992,1.029,0.19,44.35422,20.24,26.98920896,0.730733025,16790.74045,32.52817406,92.48369726,4.352,0.705059527,0.005951282,0.955761429,1.227132012,94,15.99173674,29.47576895,0.129264465,1,0.037388681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
48587,2000,1.131,0.7,51.6021,18.7,27.08995857,1.068281145,22367.69567,29.46402537,93.62497884,4.776,0.6673031,0.020746556,0.747065408,1.710861804,94,19.87499082,43.27984196,1.244708812,1,0.015503876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54
48587,2006,1.086,1,53.066658,19.1,28.7185156,1.189656767,24717.57256,21.33918246,89.78862372,4.813,0.638985779,0.031843011,0.590543392,2.01230219,94,16.65281562,53.4170382,0.741677661,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54
48801,2005,1.759,1,50.20164,16.9,22.00058875,1.925981525,21127.48492,13.92696519,92.5139682,9.116,0.616458462,0.031943277,0.590388889,2.260234329,94,15.46565594,87.26951877,-0.90497735,1.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
48942,2005,1.518,8.3,58.882728,21.1,26.73959537,2.178212297,25613.97338,8.454444538,90.24235517,8.504,0.53667198,0.153146824,0.541794281,2.584283668,94,9.054406957,87.59191968,0.78299514,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
48942,2009,1.522,8.1,57.706103,19.51282051,25.16429811,2.073555261,25250.30761,9.950079326,90.44690086,8.212,0.512387194,0.168101259,0.423752525,2.549785262,94,11.14683668,90.17867025,-0.435631586,1,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62
48991,2005,0.689,5,50.251272,16.4,23.53689075,0.789111204,21127.47534,13.07945718,82.84732431,3.735,0.591342173,0.041159273,0.6413194,1.623561997,94,10.89007872,58.08938055,-5.107724993,1.5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
49205,2008,1.593,1,51.095712,17.8988764,28.17809882,1.820137561,22102.45976,11.39522663,88.77606992,8.235,0.523756608,0.031856976,0.303795202,.,94,12.07767063,82.01507257,-0.169354376,1,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67
49247,2007,1.338,1,51.591009,18.5,24.1548933,1.87692727,23840.0517,16.84016521,94.44155367,7.873,0.593794961,0.002692398,0.409734614,.,94,20.74261075,95.58429944,-0.183966652,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67
49361,2005,0.483,1,46.419456,16.4,19.99997345,0.483047095,20820.99546,34.81304922,97.82687327,2.32,0.607180582,0.142802234,0.714384913,.,94,25.03994186,45.32388075,0.263175945,1.25,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
49361,2006,0.472,1,44.654892,16.3,19.99998702,0.50692026,21700.35359,34.55702165,97.50600929,2.336,0.600775329,0.15184252,0.70201522,.,94,25.30456767,46.0947397,0.035189286,1.25,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69
49379,2009,1.426,10.6,54.573753,16.20454546,22.41999798,2.101435004,22846.65149,10.7186936,85.14787407,9.198,0.595994378,0.111597593,0.660456135,.,94,13.87911999,96.3747603,-0.26761294,1.5,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
49387,2009,0.485,1,51.058332,15.15625,25.63668927,0.738924107,25908.97991,22.43203469,92.94801243,2.852,0.62097767,0.051825301,0.338383443,.,94,25.34688938,79.6789374,3.428249665,1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
49395,2005,0.602,6.1,45.778752,17,22.05817175,0.7452481,21538.96244,28.14340935,94.01821054,3.46,0.641222056,0.06136458,0.43983815,2.032015176,94,27.57542153,64.54532173,0.181203814,1.25,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
49395,2009,0.547,8,47.259459,12.72093023,19.99999011,0.761503062,22194.78466,32.87379523,93.68931364,3.431,0.632792805,0.062545055,0.294418557,2.27688904,94,39.94586907,73.89863927,-0.448328533,1.5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
49429,2006,1.254,1,48.111932,17,22.07868849,1.270012697,19674.8675,23.14327744,94.98147222,6.455,0.545025162,0.02768054,0.318860983,1.838900587,94,20.29415365,62.99433461,-0.022227669,1.25,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70
49437,2005,2.614,6,51.855288,18.2,29.78509632,5.000170899,29745.21653,3.526661664,87.48427368,16.81,0.558656007,0.061478119,0.499191319,3.711469965,94,5.023203214,119.5850883,-0.065167989,1.25,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
49478,2010,1.644,11.2,43.221,18.17708333,49.35929514,2.13510221,23074.70237,3.305639751,64.03707905,9.253,0.615227741,0,0.457665191,2.30720073,94,4.151593123,116.9313467,.,1.25,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
49569,2005,1.06,5.2,42.008976,12.6,26.69998814,1.441504848,21102.3986,24.30211066,91.10582496,6.831,0.568697498,0.05901033,0.572271001,2.723542166,94,27.20952023,74.79584966,0.456421177,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
49577,2009,1.132,8.9,53.573455,17.15151515,27.98978949,1.588539979,24544.80808,15.94699238,89.6747581,6.472,0.628679057,0.056784385,0.386218827,3.319452707,94,21.08994398,97.50518542,0.340591115,1.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72
49593,2008,0.964,1,46.589988,13.77142857,22.04947676,0.735967549,18007.52505,26.97827993,96.40857869,4.087,0.544046228,0.081518412,0.460271691,0.980258784,94,12.44059154,32.01664411,0.089636585,1.5,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
49643,2010,1.209,1,38.988,14.7027027,39.81440675,0.76499586,14610.31054,14.29698293,91.72795418,5.236,0.543979127,0.015701715,0.018697615,0.602807279,94,4.736121324,44.24645221,.,1.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
49692,2007,0.196,8.3,34.155619,10.9,21.59993452,0.25275033,21528.98892,16.10534377,79.87092961,1.174,0.617612397,0.083845558,0.319819889,1.712892515,94,15.99038561,63.31043418,-1.817886666,1.5,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74
49692,2009,0.187,12.3,34.226829,9.35,21.78449204,0.221311783,19619.83896,19.66588557,81.57727774,1.128,0.617766482,0.078934654,0.236323539,1.921341257,94,21.26186567,66.93579594,0.807614828,1.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74
49700,2009,0.83,7.1,50.313757,15.37037037,27.40039051,0.931671097,22230.28149,20.65532614,81.3938969,4.191,0.654094584,0.371066934,0.743357654,2.634769737,94,24.40203969,71.7560693,-1.019304906,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74
49700,2010,0.857,7.6,36.392,16.25,38.12012634,0.73351229,17825.32904,24.56850513,85.82273322,4.115,0.655334474,0.037645469,0.730681491,1.57168028,94,18.86184615,68.6579645,.,1.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
49726,2010,0.596,7,34.082,13.08571429,34.67909183,0.3546016,17230.39845,37.40485254,91.96246266,2.058,0.52386848,0,0.309713478,1.144295302,94,24.62718341,55.99840611,.,1.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
49783,2010,0.818,1,39.663,16.59183674,34.92740634,0.74132268,18196.43299,22.08636873,92.36479095,4.074,0.625180981,4.84E-05,0.514218098,1.423627139,94,14.22624846,73.30751538,.,1.5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
49809,2007,0.522,1,46.466223,13.8,31.57187235,0.589197288,22854.8211,17.99315164,78.78205671,2.578,0.61456084,0.044301068,0.405658923,2.39960396,94,17.35877833,58.64570862,-0.78562989,1.5,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75
49817,2005,0.46,1,47.682816,18.8,25.98105836,0.502023935,27890.21861,17.94720756,85.50276166,1.8,0.699418421,0.022777778,0.417862016,1.829201583,94,14.77819774,55.62700122,-0.660451304,1.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
49817,2009,0.485,1,48.132409,15.64516129,25.82528042,0.413196196,22179.07657,21.59134569,86.18583054,1.863,0.69820431,0.028851852,0.246670728,1.768945033,94,17.15983596,51.33680781,0.992482357,1.5,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75
49858,2005,5.866,6.8,58.863552,19.9,26.89999863,14.99872074,39779.12939,1.105135952,71.96836749,37.705,0.564322431,0.048866426,0.468346474,4.074251967,94,2.325785626,149.133403,9.81054003,0.25,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
49874,2008,3.21,1,55.086408,17.44565217,21.99999987,4.193922184,23289.21692,4.849148429,88.94524179,18.008,0.603971174,0.047548515,0.53875254,2.1382147,94,5.298725122,91.89285275,0.230455313,0.25,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76
49882,2006,2.529,5,53.902474,20.2,24.53569947,3.52883841,23824.18587,14.05466238,81.79670061,14.812,0.575626548,0.046008622,0.574684689,2.714794958,94,19.01179934,91.63493241,0.585045315,0.25,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76
49908,2006,2.42,1,58.921746,19.4,27.39999041,3.41512444,25237.3961,5.436896706,88.07700992,13.532,0.604761383,0.017939386,0.344150621,2.837366303,94,6.392246521,97.16130446,-0.234770931,0.25,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76
49908,2007,2.398,1,58.467886,20.4,27.63119468,3.423745694,25256.31229,5.370711018,88.25329472,13.556,0.602986424,0.018186892,0.302718706,2.861324273,94,6.301853073,97.252275,0.139499083,0.25,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76
49981,2008,3.26,25.7,60.890496,15.37735849,26.92959845,8.548673888,39233.89732,1.015477685,61.10132739,21.789,0.620360348,0.171925167,0.432052891,4.25563052,94,2.626357104,155.4016406,-1.391962773,0.5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77
49981,2009,3.221,25,64.902292,16.26767677,26.99779814,7.625293539,36029.548,0.996308554,61.81457269,21.164,0.622519343,0.178786942,0.396573057,4.335996232,94,2.588591602,158.0169589,-0.552474035,0.5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
50013,2005,3.966,5.1,55.808928,22.1,28.29999878,7.568998857,31478.4731,1.251749333,78.39119936,24.045,0.60533572,0.032603083,0.466469041,4.05914725,94,2.290332042,141.1424392,-2.352399745,0.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
50013,2009,4.175,7.7,58.131281,17.84188034,28.06079915,7.393521422,30318.71329,1.239564327,78.93041774,24.386,0.607852363,0.034589164,0.311959669,3.819368968,94,2.137549832,133.9729347,-2.848371525,0.5,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
50039,2005,0.89,1,56.572584,17.2,29.36378678,0.918850301,22749.45038,0.118898381,72.73639645,4.039,0.549620311,0.020288096,0.344811321,2.299928629,94,0.128034337,78.19730724,-0.403712145,0.5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
50070,2010,3.53,36.3,46.125,17.72803347,50.52971759,5.26628522,25967.87584,1.506548503,69.72261752,20.28,0.570345577,0.005435144,0.414544612,2.491076487,94,1.857037999,137.7265801,.,0.5,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77
50112,2008,0.778,1,46.715404,16.55319149,30.93388844,1.029500551,18489.59323,28.36133987,97.06978295,5.568,0.577625828,0.030600534,0.303339629,3.444074838,94,32.52975188,78.8068764,0.086488945,1,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78
50138,2010,1.798,1,42.1,16.8021978,46.05351139,1.88102294,19896.58282,7.386771469,87.73084667,9.454,0.525720509,0.000119352,0.478665397,2.194214683,94,6.154447351,93.10687377,.,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78
50211,2008,0.952,1,54.616612,15.60655738,30.34319642,0.931177049,21100.77156,29.70329942,96.96424697,4.413,0.551426989,0.030998446,0.361508008,2.903629193,94,29.31385193,66.37907223,0.039423397,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78
50211,2010,1.141,1,42.52,15.11666667,44.05395192,0.84358588,16625.65786,30.3426461,96.79966165,5.074,0.545256733,0.00022073,0.295567408,1.378368975,94,21.19025358,67.79002205,.,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78
50229,2009,0.902,5,52.857636,17.34615385,30.8428877,0.801913252,20753.44855,0.000551297,93.99302932,3.864,0.605864723,0.147179428,0.516255001,1.736308594,94,0.000330189,56.29493669,0.338381283,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
50278,2008,1.254,1,49.793236,16.94594595,29.46569968,3.848212877,38154.00433,23.26473377,81.17330423,10.086,0.654770141,0.017160206,0.376391643,3.553027869,94,34.55944172,86.02238418,1.304882075,1,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79
50328,2007,0.989,5,57.953697,18.1,29.99999816,1.88325311,28066.36527,23.03520192,91.23592533,6.71,0.615590829,0.064252275,0.394511355,5.293489116,94,44.54992106,131.899727,-1.847021,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80
50336,2006,1.514,1,51.168568,18.8,29.76551486,1.764676273,22624.05479,28.34304487,95.668156,7.8,0.642455697,0.039386443,0.406064351,2.534757535,94,25.22912131,59.92840231,0.435273037,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80
50351,2005,1.014,5,54.103392,18,28.85138796,1.035889742,21771.53725,29.21355272,97.23131934,4.758,0.634037472,0.233369775,0.727486576,1.935201917,94,20.1529103,46.92191882,-0.000030827,1.5,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81
50534,2008,1.411,1,52.496876,19.59722222,24.66299834,2.294214698,26183.68749,6.468582658,93.52094852,8.762,0.602812844,0.078704303,0.208550319,2.98723613,94,8.377682722,112.7444975,-0.36158945,0.75,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85
50567,2007,1.419,1,56.328817,20.5,24.09998857,1.813738498,22347.68973,14.60130755,87.18642894,8.116,0.566545609,0.021160812,0.313165544,2.221534176,94,15.43757289,76.74231218,0.44237075,0.75,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85
50567,2009,1.509,1,56.786938,21.25352113,23.90078736,1.609648557,20850.36991,15.37211263,87.62315091,7.72,0.559404977,0.022094183,0.224730108,2.179600262,94,15.99850255,75.19515687,3.971947695,0.75,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
50583,2005,1.71,1,56.764344,16.7,26.56618172,2.651269304,17152.54774,22.07550064,88.17781421,15.457,0.738003066,0.003907322,0.460924657,3.404617993,94,32.08414597,96.0719447,0.59563014,0.75,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85
50583,2009,1.704,1,58.687915,15.49090909,25.86743197,2.335652593,14770.45844,23.51264119,86.50957911,15.813,0.743035853,0.002785392,0.24478627,3.541133367,94,37.20713117,99.68830442,1.127178361,0.75,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
50641,2009,0.632,9,49.905011,12.64,28.49999951,0.730857905,19132.4059,26.41045419,83.76769693,3.82,0.602544284,0.133882336,0.455006385,3.29742725,94,36.47788625,79.2213175,1.461616041,1.5,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86
50740,2008,0.928,1,48.524684,16.28070175,21.59998177,1.357028249,23405.1095,32.13800227,96.66535225,5.798,0.598323003,0.04558424,0.431146053,2.394357116,94,36.85391078,73.99604927,0.105371217,1.5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88
69682,2006,1.262,1,50.956332,23,21.99999598,1.164985612,17447.74019,27.6290827,93.38134411,6.677,0.656272652,0.029169884,0.444990524,1.709235433,94,22.98717655,54.70535731,-0.231885094,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30
49395,2003,0.527,4.8,42.51422,14.4,22.70238276,0.812169503,22454.23011,32.95645231,94.39525847,3.617,0.645436681,0.060774343,0.512547946,2.328216129,94.05,35.80487211,66.74895029,-0.582846551,1.25,0.152295598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69
44610,1997,2.194,9.04,48.619314,19.99,25.49839125,2.35566601,21174.52593,3.256830568,66.94620472,11.125,0.62341499,0.068273682,0.74406266,1.420847844,94.1,2.710840693,53.01219807,2.316296622,0.75,0.117629217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85
45211,2002,1.17,4,51.365048,16.8,26.03998473,1.437618525,24080.71232,13.36153494,85.56443099,5.97,0.621998849,0.108173136,0.633652462,1.887288523,94.1,11.31776465,61.15879562,2.496710759,1,0.086484375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
46557,2000,0.791,1.8,75.068202,12.1,21.99999033,1.81969658,33303.37811,0.199078848,30.49743085,5.464,0.537021053,0.04280279,0.767024564,2.812265424,94.1,0.834441087,126.9958616,-2.114656055,1,0.035928144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
48637,2001,0.561,0.9,43.21606,13.9,22.86695141,0.733027752,22266.94266,24.92649905,97.71681337,3.292,0.599919029,0.004507384,0.531382027,2.313761533,94.1,25.81085062,75.37279608,0.064264443,1,0.095437063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
49718,2001,0.461,0.3,41.57394,17,21.59997519,0.451839834,19931.17929,41.9252855,92.06289171,2.267,0.628875723,0.052517547,0.601619919,1.419219913,94.1,29.92180998,35.78289111,0.000562805,1,0.042351485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
45435,2001,2.171,12.1,61.27084,16.5,22.40409871,16.50586436,125577.1787,1.019893007,87.59102848,13.144,0.572461594,0.083745467,0.598728637,8.649370106,94.2,4.495230769,381.5667223,3.083586678,1,0.031442308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
45948,1996,0.938,0.43,50.736102,18.4,26.17015416,1.167556135,26415.29718,11.42517863,74.70554281,4.42,0.623886676,0.00972025,0.873851864,1.826873776,94.2,10.67609511,59.13143316,0.366818493,1.5,0.016361299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
45948,2000,0.917,0.3,55.16973,18.1,25.24558403,1.304088221,29325.12303,10.68409425,73.97071978,4.447,0.603069915,0.014960106,0.714285902,2.111251904,94.2,12.07904218,71.54952039,0.773275125,1.5,0.009950249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
